day,GSM pcs,Accessories pcs,DECT pcs,Battery pcs,Photo pcs,Offline stores,Online Orders,New Stores,"Accessories, lines",Total lines,Cards pcs,SIM pcs,main,cargo,students,total
2010-11-01,18602.0,18183.0,10904.0,9884.0,6882.0,490.0,3.0,1.0,,,12876.0,5437.0,,,,
2010-11-02,,,,,,,,,,,,,,,,
2010-11-03,23112.0,28237.0,18355.0,10213.0,7917.0,494.0,6.0,1.0,,,54773.0,10883.0,,,,
2010-11-04,37458.0,45412.0,17968.0,8619.0,10551.0,654.0,2.0,0.0,,,18635.0,8540.0,,,,
2010-11-05,16100.0,15463.0,5618.0,4052.0,4130.0,560.0,6.0,0.0,,,18532.0,3170.0,,,,
2010-11-06,,,,,,,,,,,,,,,,
2010-11-07,15711.0,10912.0,5652.0,4260.0,4689.0,766.0,6.0,0.0,,,29485.0,4500.0,,,,
2010-11-08,22891.0,45210.0,7886.0,9767.0,6377.0,489.0,3.0,3.0,,,11600.0,5720.0,,,,
2010-11-09,,,,,,,,,,,,,,,,
2010-11-10,24655.0,54927.0,8390.0,16856.0,10450.0,548.0,498.0,3.0,,,31986.0,7469.0,,,,
2010-11-11,47388.0,64979.0,11811.0,24576.0,19801.0,653.0,4.0,2.0,,,21818.0,10948.0,,,,
2010-11-12,17552.0,28604.0,5480.0,11748.0,7993.0,559.0,8.0,1.0,,,37591.0,9648.0,,,,
2010-11-13,,,,,,,,,,,,,,,,
2010-11-14,38452.0,20601.0,10742.0,21277.0,13529.0,823.0,10.0,4.0,,,34011.0,7167.0,,,,
2010-11-15,28358.0,23765.0,5628.0,10867.0,8221.0,482.0,4.0,1.0,,,16862.0,13737.0,,,,
2010-11-16,,,,,,,,,,,,,,,,
2010-11-17,23214.0,44124.0,10193.0,12023.0,11183.0,548.0,6.0,1.0,,,37675.0,17459.0,,,,
2010-11-18,45289.0,69662.0,16598.0,14304.0,13943.0,651.0,2.0,2.0,,,19103.0,10932.0,,,,
2010-11-19,18224.0,33491.0,6672.0,10500.0,8003.0,555.0,6.0,0.0,,,35633.0,8863.0,,,,
2010-11-20,,,,,,,,,,,,,,,,
2010-11-21,45731.0,57830.0,22889.0,24376.0,17859.0,825.0,6.0,1.0,,,26294.0,7821.0,,,,
2010-11-22,14254.0,33739.0,19004.0,38023.0,13435.0,492.0,3.0,3.0,,,19583.0,14227.0,,,,
2010-11-23,,,,,,,,,,,,,,,,
2010-11-24,23538.0,31193.0,14080.0,12879.0,10473.0,545.0,6.0,5.0,,,39345.0,16884.0,,,,
2010-11-25,49362.0,53225.0,17971.0,12231.0,15385.0,613.0,2.0,1.0,,,20855.0,11580.0,,,,
2010-11-26,49337.0,47988.0,20289.0,22758.0,17639.0,615.0,6.0,4.0,,,,,,,,
2010-11-27,,,,,,,,,,,,,,,,
2010-11-28,40917.0,40918.0,21251.0,51331.0,19436.0,775.0,6.0,1.0,,,17457.0,7486.0,,,,
2010-11-29,47508.0,31949.0,22304.0,28526.0,16121.0,553.0,2.0,1.0,,,20996.0,19499.0,,,,
2010-11-30,,,,,,,,,,,,,,,,
2010-12-01,39494.0,41948.0,14106.0,22760.0,10919.0,499.0,6.0,3.0,,,25894.0,11345.0,,,,
2010-12-02,47370.0,69301.0,20295.0,0.0,16867.0,615.0,37.0,1.0,,,10305.0,6848.0,,,,
2010-12-03,30709.0,47744.0,12779.0,0.0,11125.0,626.0,62.0,3.0,,,30734.0,9820.0,,,,
2010-12-04,,,,,,,,,,,,,,,,
2010-12-05,38245.0,37910.0,13365.0,33544.0,15093.0,725.0,6.0,0.0,,,14934.0,5548.0,,,,
2010-12-06,37953.0,47878.0,15889.0,0.0,14989.0,557.0,2.0,4.0,,,23481.0,41633.0,,,,
2010-12-07,8711.0,18090.0,2992.0,6315.0,3650.0,,1.0,18.0,,,40318.0,1233.0,,,,
2010-12-08,20054.0,31605.0,14324.0,19781.0,7226.0,505.0,104.0,2.0,,,56997.0,19291.0,,,,
2010-12-09,48786.0,51631.0,15251.0,0.0,13232.0,632.0,62.0,3.0,,,29337.0,18629.0,,,,
2010-12-10,14887.0,32951.0,25671.0,13609.0,6507.0,633.0,53.0,1.0,,,13151.0,36617.0,,,,
2010-12-11,,19812.0,,31979.0,,630.0,,1.0,,,,,,,,
2010-12-12,16834.0,48111.0,23045.0,17664.0,10329.0,741.0,6.0,0.0,,,23938.0,15619.0,,,,
2010-12-13,21024.0,44798.0,33837.0,12098.0,11476.0,572.0,106.0,3.0,,,13949.0,21500.0,,,,
2010-12-14,,,,,,,,,,,,,,,,
2010-12-15,16802.0,47371.0,12420.0,11795.0,9141.0,512.0,30.0,1.0,,,18842.0,8829.0,,,,
2010-12-16,25181.0,71592.0,21312.0,15972.0,11490.0,637.0,43.0,1.0,,,16503.0,14549.0,,,,
2010-12-17,25048.0,46112.0,15637.0,13212.0,9414.0,639.0,37.0,1.0,,,28683.0,61484.0,,,,
2010-12-18,,,,,,,,,,,,,,,,
2010-12-19,32889.0,55283.0,11161.0,21005.0,15520.0,747.0,6.0,0.0,,,35247.0,22299.0,,,,
2010-12-20,29082.0,51084.0,9913.0,18801.0,14484.0,573.0,142.0,0.0,,,20052.0,30345.0,,,,
2010-12-21,,,,,,,,,,,,,,,,
2010-12-22,28132.0,41501.0,10644.0,17329.0,19652.0,513.0,22.0,2.0,,,48258.0,29624.0,,,,
2010-12-23,41401.0,69243.0,21591.0,26695.0,23681.0,651.0,23.0,3.0,,,26259.0,33636.0,,,,
2010-12-24,32881.0,51130.0,12389.0,22235.0,21935.0,627.0,6.0,0.0,,,40200.0,52300.0,,,,
2010-12-25,760.0,2078.0,145.0,393.0,548.0,300.0,,,,,,,,,,
2010-12-26,,,,,,,6.0,,,,,,,,,
2010-12-27,52877.0,39587.0,25024.0,23561.0,23544.0,925.0,103.0,,,,17037.0,33404.0,,,,
2010-12-28,29152.0,43757.0,43189.0,30690.0,25066.0,480.0,4.0,2.0,,,18548.0,18803.0,,,,
2010-12-29,,,,,,,,,,,,,,,,
2010-12-30,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,
2011-01-01,,,,,,,,,,,,,,,,
2011-01-02,54990.0,70263.0,74711.0,38016.0,29658.0,1329.0,6.0,0.0,,,152331.0,91867.0,,,,
2011-01-03,,,,,,,,,,,,,,,,
2011-01-04,,,,,,,,,,,,,,,,
2011-01-05,23866.0,18310.0,26179.0,15329.0,10776.0,1325.0,6.0,0.0,,,15152.0,11547.0,,,,
2011-01-06,,,,,,,,,,,,,,,,
2011-01-07,,,,,,,,,,,,,,,,
2011-01-08,,,,,,,,,,,,,,,,
2011-01-09,18202.0,18998.0,9834.0,18297.0,10216.0,748.0,9.0,0.0,,,31687.0,11885.0,,,,
2011-01-10,15824.0,15463.0,8639.0,14308.0,7121.0,574.0,124.0,0.0,,,9633.0,8418.0,,,,
2011-01-11,,,,,,,,,,,,,,,,
2011-01-12,7352.0,17569.0,2928.0,3545.0,2910.0,513.0,126.0,0.0,,,79052.0,5846.0,,,,
2011-01-13,9841.0,21246.0,5486.0,2872.0,4133.0,636.0,47.0,1.0,,,9115.0,7036.0,,,,
2011-01-14,6630.0,21358.0,3292.0,3182.0,4496.0,639.0,59.0,4.0,,,27174.0,1699.0,,,,
2011-01-15,,,,,,,,,,,,,,,,
2011-01-16,10901.0,16649.0,6679.0,6791.0,7543.0,748.0,74.0,8.0,,,16700.0,4600.0,,,,
2011-01-17,10937.0,17140.0,4414.0,3031.0,4806.0,573.0,87.0,1.0,,,9870.0,9999.0,,,,
2011-01-18,,,,,,,,,,,,,,,,
2011-01-19,27181.0,29043.0,5112.0,23458.0,7082.0,512.0,135.0,4.0,,,37831.0,17934.0,,,,
2011-01-20,29619.0,23102.0,5825.0,18813.0,8434.0,644.0,103.0,1.0,,,14214.0,15303.0,,,,
2011-01-21,16949.0,34828.0,5829.0,8030.0,6038.0,638.0,7.0,2.0,,,13806.0,26593.0,,,,
2011-01-22,,,,,,,,,,,,,,,,
2011-01-23,13531.0,27949.0,4108.0,4262.0,5608.0,757.0,2.0,0.0,,,15354.0,11288.0,,,,
2011-01-24,16924.0,28947.0,7440.0,17532.0,5648.0,575.0,71.0,0.0,,,10406.0,15722.0,,,,
2011-01-25,,,,,,,,,,,,,,,,
2011-01-26,16905.0,28467.0,5499.0,21684.0,5328.0,516.0,135.0,6.0,,,28660.0,19054.0,,,,
2011-01-27,17144.0,35608.0,15457.0,7453.0,4272.0,643.0,67.0,0.0,,,14340.0,7560.0,,,,
2011-01-28,14130.0,31914.0,4173.0,5517.0,5631.0,640.0,6.0,1.0,,,31331.0,18879.0,,,,
2011-01-29,,,,,,,,,,,,,,,,
2011-01-30,13621.0,27250.0,6131.0,5644.0,6144.0,759.0,6.0,,,,13469.0,9460.0,,,,
2011-01-31,14095.0,27467.0,6861.0,4638.0,6137.0,571.0,182.0,1.0,,,11317.0,11568.0,,,,
2011-02-01,,,,,,,,,,,,,,,,
2011-02-02,14433.0,19708.0,9590.0,12799.0,5000.0,510.0,46.0,5.0,,,18064.0,11907.0,,,,
2011-02-03,22250.0,28745.0,13451.0,10290.0,6309.0,640.0,12.0,2.0,,,33253.0,8286.0,,,,
2011-02-04,15631.0,26435.0,6869.0,7402.0,4664.0,642.0,12.0,5.0,,,40450.0,11393.0,,,,
2011-02-05,,,,,,,,,,,,,,,,
2011-02-06,14985.0,34535.0,4452.0,7180.0,6522.0,759.0,0.0,4.0,,,20000.0,6500.0,,,,
2011-02-07,17055.0,30093.0,8267.0,10617.0,10824.0,574.0,166.0,2.0,,,12800.0,8100.0,,,,
2011-02-08,7207.0,20091.0,6908.0,2441.0,3906.0,288.0,105.0,,,,7720.0,157.0,,,,
2011-02-09,16057.0,23462.0,7017.0,13744.0,12926.0,518.0,37.0,5.0,,,21132.0,21372.0,,,,
2011-02-10,18777.0,33492.0,4072.0,4780.0,8552.0,646.0,90.0,2.0,,,22300.0,13740.0,,,,
2011-02-11,18007.0,28429.0,3766.0,4160.0,6231.0,650.0,8.0,1.0,,,28400.0,10050.0,,,,
2011-02-12,9319.0,25613.0,5603.0,2835.0,3331.0,286.0,42.0,1.0,,,10281.0,46.0,,,,
2011-02-13,18425.0,27868.0,4211.0,6811.0,7739.0,768.0,6.0,0.0,,,21986.0,10739.0,,,,
2011-02-14,21703.0,31456.0,4602.0,6807.0,9901.0,581.0,86.0,4.0,,,17450.0,10060.0,,,,
2011-02-15,8453.0,20226.0,1418.0,3080.0,3436.0,287.0,242.0,0.0,,,12990.0,44.0,,,,
2011-02-16,17491.0,19846.0,3320.0,6023.0,13716.0,524.0,368.0,2.0,,,24750.0,16316.0,,,,
2011-02-17,23614.0,37999.0,3249.0,4952.0,7818.0,657.0,288.0,2.0,,,23773.0,12352.0,,,,
2011-02-18,16436.0,29232.0,3537.0,4863.0,7287.0,653.0,167.0,0.0,,,64800.0,9000.0,,,,
2011-02-19,13773.0,27068.0,2628.0,5116.0,5647.0,289.0,234.0,0.0,,,21440.0,240.0,,,,
2011-02-20,18405.0,26535.0,3198.0,11003.0,8570.0,775.0,182.0,0.0,,,17875.0,5913.0,,,,
2011-02-21,21842.0,29743.0,6920.0,8734.0,9945.0,589.0,241.0,4.0,,,16877.0,7057.0,,,,
2011-02-22,8345.0,16855.0,3666.0,3921.0,3945.0,292.0,237.0,,,,11011.0,140.0,,,,
2011-02-23,14114.0,17420.0,5564.0,7875.0,6224.0,527.0,138.0,,,,42600.0,8500.0,,,,
2011-02-24,24768.0,29871.0,6195.0,9171.0,9844.0,657.0,226.0,3.0,,,25323.0,8567.0,,,,
2011-02-25,17780.0,24380.0,5336.0,9016.0,7393.0,657.0,379.0,4.0,,,32050.0,7500.0,,,,
2011-02-26,9019.0,17413.0,2798.0,5598.0,3562.0,291.0,100.0,3.0,,,15230.0,104.0,,,,
2011-02-27,11132.0,15126.0,3334.0,11855.0,4089.0,739.0,155.0,1.0,,,46600.0,8800.0,,,,
2011-02-28,17759.0,24818.0,4727.0,11350.0,6487.0,587.0,285.0,0.0,,,17717.0,8955.0,,,,
2011-03-01,22182.0,45745.0,12922.0,12319.0,9041.0,550.0,160.0,10.0,,,21116.0,372.0,,,,
2011-03-02,17652.0,18058.0,11039.0,9649.0,6348.0,489.0,580.0,2.0,,,12900.0,19250.0,,,,
2011-03-03,32103.0,30670.0,16656.0,8006.0,7003.0,655.0,170.0,5.0,,,23000.0,20700.0,,,,
2011-03-04,18675.0,27595.0,8024.0,8556.0,5909.0,654.0,566.0,0.0,,,15883.0,12390.0,,,,
2011-03-05,29833.0,34841.0,14948.0,11672.0,6522.0,554.0,298.0,0.0,,,21565.0,1268.0,,,,
2011-03-06,22833.0,36147.0,6608.0,12010.0,9084.0,741.0,308.0,0.0,,,22051.0,13241.0,,,,
2011-03-07,22940.0,31268.0,5638.0,9826.0,6097.0,587.0,110.0,0.0,,,16986.0,12849.0,,,,
2011-03-08,16606.0,32729.0,3800.0,7462.0,5792.0,554.0,103.0,0.0,,,15368.0,251.0,,,,
2011-03-09,18517.0,21400.0,3826.0,9375.0,6496.0,490.0,312.0,0.0,,,24778.0,8353.0,,,,
2011-03-10,37443.0,31283.0,5933.0,7915.0,6972.0,660.0,214.0,1.0,,,18294.0,8255.0,,,,
2011-03-11,22897.0,28634.0,4406.0,7848.0,5632.0,651.0,276.0,0.0,,,16458.0,20655.0,,,,
2011-03-12,25985.0,44719.0,7725.0,9297.0,7236.0,546.0,159.0,1.0,,,16454.0,379.0,,,,
2011-03-13,17996.0,23943.0,4400.0,10302.0,5155.0,740.0,74.0,0.0,,,17820.0,7593.0,,,,
2011-03-14,17516.0,29463.0,5349.0,8018.0,5358.0,583.0,304.0,2.0,,,13378.0,7385.0,,,,
2011-03-15,17101.0,28839.0,5529.0,6623.0,5112.0,551.0,234.0,4.0,,,12146.0,715.0,,,,
2011-03-16,19216.0,20492.0,4174.0,7284.0,7992.0,490.0,92.0,0.0,,,18896.0,13862.0,,,,
2011-03-17,34909.0,34926.0,4883.0,0.0,16989.0,665.0,212.0,2.0,,,22845.0,17948.0,,,,
2011-03-18,19200.0,26888.0,4856.0,9465.0,14107.0,653.0,281.0,8.0,,,114533.0,21571.0,,,,
2011-03-19,31011.0,43066.0,5490.0,0.0,17700.0,554.0,258.0,2.0,,,20600.0,553.0,,,,
2011-03-20,17208.0,23660.0,4653.0,11802.0,8770.0,743.0,270.0,1.0,,,18696.0,7821.0,,,,
2011-03-21,21848.0,22944.0,4853.0,12380.0,8428.0,587.0,328.0,0.0,,,12614.0,12292.0,,,,
2011-03-22,18341.0,35645.0,5330.0,15381.0,7022.0,557.0,262.0,1.0,,,12620.0,323.0,,,,
2011-03-23,15315.0,22671.0,3914.0,7978.0,6555.0,491.0,128.0,2.0,,,27484.0,11787.0,,,,
2011-03-24,22623.0,39290.0,4021.0,7411.0,7271.0,669.0,390.0,0.0,,,18487.0,7918.0,,,,
2011-03-25,19115.0,30257.0,5378.0,10481.0,8226.0,649.0,204.0,3.0,,,19342.0,24312.0,,,,
2011-03-26,32613.0,50862.0,6887.0,0.0,10872.0,557.0,274.0,5.0,,,18134.0,436.0,,,,
2011-03-27,17919.0,24769.0,3576.0,11611.0,7395.0,748.0,125.0,0.0,,,16107.0,13287.0,,,,
2011-03-28,19768.0,25170.0,5266.0,10317.0,7538.0,582.0,235.0,1.0,,,13306.0,11105.0,,,,
2011-03-29,16848.0,37229.0,5015.0,18937.0,7838.0,558.0,267.0,3.0,,,11091.0,372.0,,,,
2011-03-30,13418.0,19646.0,3639.0,8987.0,6856.0,491.0,177.0,0.0,,,15700.0,16800.0,,,,
2011-03-31,24964.0,43697.0,4912.0,8678.0,7738.0,665.0,296.0,7.0,,,16365.0,13771.0,,,,
2011-04-01,17584.0,25642.0,7014.0,9489.0,5529.0,649.0,142.0,2.0,,,19579.0,13639.0,,,,
2011-04-02,21020.0,51173.0,9370.0,11388.0,8573.0,561.0,259.0,3.0,,,17634.0,638.0,,,,
2011-04-03,13676.0,21008.0,6446.0,11231.0,6754.0,748.0,144.0,0.0,,,15967.0,6654.0,,,,
2011-04-04,16483.0,22267.0,8511.0,8853.0,5856.0,578.0,245.0,2.0,,,15056.0,8512.0,,,,
2011-04-05,13843.0,36975.0,5588.0,8089.0,7024.0,555.0,233.0,3.0,,,13219.0,391.0,,,,
2011-04-06,14665.0,27173.0,5523.0,8758.0,6939.0,487.0,160.0,4.0,,,17571.0,21176.0,,,,
2011-04-07,16673.0,45101.0,5464.0,7512.0,7503.0,671.0,332.0,0.0,,,15250.0,9179.0,,,,
2011-04-08,32258.0,68512.0,12949.0,16979.0,14300.0,1184.0,471.0,11.0,,,35000.0,16000.0,,,,
2011-04-09,,,,,,,,,,,,,,,,
2011-04-10,12612.0,24690.0,4602.0,11024.0,5926.0,735.0,200.0,5.0,,,21992.0,9993.0,,,,
2011-04-11,15059.0,24014.0,4279.0,9351.0,6708.0,575.0,295.0,,,,24253.0,10436.0,,,,
2011-04-12,15344.0,35635.0,4033.0,9274.0,6219.0,553.0,238.0,0.0,,,30898.0,620.0,,,,
2011-04-13,20199.0,27413.0,3361.0,10698.0,6789.0,491.0,210.0,2.0,,,81906.0,19599.0,,,,
2011-04-14,24217.0,34622.0,4271.0,9785.0,7226.0,716.0,332.0,4.0,,,21264.0,10277.0,,,,
2011-04-15,18588.0,26089.0,3426.0,9530.0,5837.0,637.0,256.0,4.0,,,30936.0,11126.0,,,,
2011-04-16,26069.0,53085.0,4739.0,0.0,8930.0,549.0,284.0,1.0,,,19958.0,497.0,,,,
2011-04-17,19884.0,29253.0,4535.0,11356.0,8231.0,742.0,215.0,8.0,,,37767.0,9062.0,,,,
2011-04-18,21301.0,30695.0,4547.0,9666.0,7115.0,581.0,314.0,0.0,,42932.0,24229.0,15974.0,933.75,0.0,0.0,933.75
2011-04-19,21390.0,49899.0,4789.0,17307.0,6340.0,556.0,245.0,,,42126.0,62721.0,574.0,840.5,0.0,0.0,840.5
2011-04-20,15286.0,20819.0,4465.0,9401.0,5542.0,470.0,201.0,18.0,,38520.0,41840.0,11591.0,870.75,75.25,0.0,870.75
2011-04-21,21859.0,44055.0,4448.0,8753.0,2105.0,675.0,262.0,4.0,,48561.0,24076.0,12248.0,892.25,0.0,0.0,892.25
2011-04-22,18121.0,25857.0,4020.0,8446.0,4640.0,645.0,215.0,4.0,,41468.0,27674.0,10964.0,830.0,70.0,0.0,830.0
2011-04-23,20754.0,47479.0,4322.0,11803.0,5822.0,550.0,263.0,10.0,,41625.0,26274.0,1014.0,820.0,0.0,110.0,891.5
2011-04-24,15438.0,22537.0,3251.0,10877.0,5366.0,742.0,148.0,,,34907.0,26921.0,9670.0,750.0,40.0,0.0,750.0
2011-04-25,17780.0,21912.0,6379.0,9816.0,7310.0,588.0,277.0,0.0,,38414.0,16955.0,10556.0,761.25,0.0,0.0,761.25
2011-04-26,19442.0,58529.0,6740.0,10001.0,9903.0,561.0,209.0,3.0,,45742.0,29429.0,994.0,954.2066666666664,0.0,0.0,954.2066666666664
2011-04-27,16627.0,17984.0,5144.0,7863.0,7748.0,477.0,201.0,2.0,,38908.0,27957.0,16265.0,760.0,70.0,0.0,760.0
2011-04-28,23420.0,40512.0,4690.0,6883.0,8406.0,678.0,306.0,0.0,,47546.0,49539.0,9325.0,860.0,0.0,0.0,860.0
2011-04-29,20637.0,25641.0,4327.0,11616.0,5911.0,647.0,219.0,,,44605.0,20797.0,11576.0,848.25,58.5,0.0,848.25
2011-04-30,21362.0,48851.0,4252.0,12032.0,7292.0,562.0,267.0,0.0,,43306.0,52055.0,129.0,870.0,0.0,140.0,961.0
2011-05-01,15624.0,20551.0,3331.0,13399.0,5875.0,742.0,156.0,0.0,,33010.0,22476.0,8745.0,736.28,46.6,0.0,736.28
2011-05-02,13104.0,17472.0,2451.0,11372.0,4151.0,581.0,211.0,0.0,,27360.0,14277.0,7879.0,522.0,0.0,0.0,522.0
2011-05-03,15918.0,25357.0,4602.0,7976.0,5305.0,568.0,130.0,0.0,,28565.0,21786.0,583.0,616.25,0.0,0.0,616.25
2011-05-04,21366.0,22171.0,7352.0,11749.0,6064.0,487.0,178.0,2.0,,35324.0,32596.0,9695.0,701.2500000000008,57.750000000000064,0.0,701.2500000000008
2011-05-05,21187.0,50080.0,10325.0,9651.0,6098.0,674.0,401.0,7.0,,56874.0,28610.0,9000.0,998.75,0.0,0.0,998.75
2011-05-06,21386.0,44096.0,7290.0,13988.0,7203.0,635.0,212.0,5.0,,55042.0,54847.0,9710.0,895.1666666666666,76.41666666666666,0.0,895.1666666666666
2011-05-07,20149.0,76407.0,10626.0,10824.0,6894.0,565.0,302.0,4.0,,56009.0,33525.0,368.0,943.0,0.0,133.25,1029.6125
2011-05-08,19956.0,32045.0,7522.0,12303.0,7076.0,750.0,213.0,15.0,,39699.0,24600.0,11081.0,798.0,57.0,0.0,798.0
2011-05-09,16157.0,27144.0,4617.0,11364.0,5893.0,582.0,344.0,,,37034.0,19965.0,9716.0,702.0,0.0,0.0,702.0
2011-05-10,11816.0,29319.0,3405.0,8226.0,6258.0,564.0,175.0,,,30108.0,19511.0,245.0,618.75,0.0,0.0,618.75
2011-05-11,13011.0,22014.0,2803.0,9377.0,6172.0,494.0,153.0,,,37807.0,12281.0,17070.0,668.25,57.75,0.0,668.25
2011-05-12,20638.0,36894.0,4674.0,9408.0,8463.0,681.0,342.0,,,45749.0,22207.0,12047.0,840.0,0.0,0.0,840.0
2011-05-13,22561.0,24144.0,4334.0,8488.0,10180.0,646.0,207.0,,,45410.0,23347.0,23577.0,832.5,45.0,0.0,832.5
2011-05-14,26149.0,53346.0,8722.0,10418.0,10905.0,561.0,307.0,,,47337.0,40421.0,357.0,877.5,0.0,157.5,979.875
2011-05-15,20230.0,26468.0,8470.0,10889.0,9744.0,766.0,252.0,,,42448.0,24736.0,10736.0,799.5,41.0,0.0,799.5
2011-05-16,30421.0,39150.0,25131.0,15448.0,12129.0,723.0,395.0,,,58111.0,31423.0,13269.0,1200.0,0.0,0.0,1200.0
2011-05-17,34804.0,69025.0,5541.0,13724.0,7896.0,697.0,301.0,,,48242.0,35144.0,692.0,900.0,0.0,73.5,947.775
2011-05-18,21690.0,23984.0,4435.0,8897.0,4205.0,501.0,255.0,,,67114.0,37448.0,13144.0,848.9999999999998,79.23999999999998,0.0,848.9999999999998
2011-05-19,29835.0,42516.0,3957.0,10015.0,9255.0,684.0,352.0,,,54028.0,49588.0,10379.0,922.5,0.0,0.0,922.5
2011-05-20,20434.0,26242.0,6332.0,12557.0,9002.0,644.0,265.0,,,46018.0,60237.0,15086.0,860.0,70.0,0.0,860.0
2011-05-21,28865.0,45804.0,7529.0,10849.0,10961.0,566.0,384.0,,,48617.0,58443.0,512.0,916.5,0.0,147.0,1012.05
2011-05-22,17476.0,21708.0,4718.0,10924.0,7100.0,754.0,260.0,,,36579.0,27198.0,10605.0,750.0,50.0,0.0,750.0
2011-05-23,19822.0,21286.0,5358.0,10901.0,8763.0,586.0,385.0,,,39149.0,27832.0,10575.0,784.0,0.0,0.0,784.0
2011-05-24,16996.0,29137.0,4645.0,8733.0,9377.0,571.0,263.0,,,49538.0,27026.0,274.0,717.75,0.0,0.0,717.75
2011-05-25,19790.0,24885.0,3828.0,9400.0,6883.0,494.0,253.0,,,46804.0,38219.0,14668.0,838.5,86.0,0.0,838.5
2011-05-26,34000.0,37217.0,4694.0,11698.0,14279.0,680.0,446.0,,,57132.0,27386.0,9283.0,987.5,0.0,0.0,987.5
2011-05-27,20062.0,28514.0,3951.0,8973.0,9039.0,651.0,201.0,,,49410.0,39945.0,13469.0,871.25,71.75,0.0,871.25
2011-05-28,35936.0,50441.0,5991.0,11202.0,17315.0,575.0,315.0,,,54729.0,58445.0,883.0,1057.5,0.0,147.0,1153.05
2011-05-29,30239.0,44374.0,5842.0,16671.0,14200.0,757.0,244.0,,,65954.0,58340.0,13489.0,1180.0,73.75,0.0,1180.0
2011-05-30,22310.0,29108.0,10394.0,18661.0,8585.0,582.0,429.0,,,50127.0,50908.0,12331.0,1039.5,0.0,0.0,1039.5
2011-05-31,18960.0,28922.0,6366.0,15137.0,5367.0,575.0,278.0,,,45286.0,34751.0,289.0,779.1666666666666,0.0,55.0,814.9166666666666
2011-06-01,19273.0,22159.0,6725.0,14012.0,4902.0,497.0,247.0,,,46173.0,45613.0,15358.0,956.75,86.0,52.5,990.875
2011-06-02,23961.0,48116.0,6117.0,11079.0,6277.0,680.0,332.0,,,67237.0,35787.0,7195.0,1034.0,0.0,157.5,1136.375
2011-06-03,24398.0,40016.0,5875.0,11705.0,7172.0,659.0,240.0,,,62154.0,46958.0,21261.0,1196.25,123.75,31.5,1216.725
2011-06-04,31147.0,63514.0,8755.0,12702.0,7025.0,576.0,309.0,,,59242.0,49523.0,1950.0,987.5,0.0,157.5,1089.875
2011-06-05,23153.0,29444.0,6934.0,12665.0,6954.0,789.0,236.0,,,45505.0,16616.0,11288.0,881.5,75.25,21.0,895.15
2011-06-06,24229.0,33630.0,5539.0,10151.0,6207.0,582.0,408.0,,,58966.0,21403.0,11824.0,850.0,0.0,30.0,869.5
2011-06-07,18449.0,50457.0,8282.0,14074.0,6175.0,575.0,254.0,,,44728.0,31532.0,500.0,850.0,0.0,40.0,876.0
2011-06-08,15573.0,23290.0,8199.0,9987.0,5178.0,504.0,221.0,,,49959.0,18077.0,19082.0,740.6666666666666,67.33333333333333,25.25,757.0791666666667
2011-06-09,25112.0,38612.0,6908.0,9991.0,7037.0,687.0,482.0,,,54051.0,27163.0,10474.0,860.25,0.0,37.0,884.3
2011-06-10,19359.0,27905.0,5301.0,13496.0,6889.0,662.0,268.0,,,50971.0,21614.0,13117.0,1004.5,98.0,42.0,1031.8
2011-06-11,21984.0,37438.0,4093.0,10393.0,5557.0,575.0,376.0,,,41376.0,19561.0,218.0,840.0,0.0,140.0,931.0
2011-06-12,13553.0,17791.0,2295.0,7935.0,4198.0,779.0,240.0,,,33043.0,23656.0,5907.0,610.9999999999999,62.66666666666666,31.33333333333333,631.3666666666666
2011-06-13,16428.0,24161.0,2823.0,9662.0,3829.0,593.0,319.0,,,39234.0,18097.0,10115.0,643.5,0.0,41.25,670.3125
2011-06-14,24058.0,28007.0,4029.0,10380.0,8162.0,574.0,218.0,,,34411.0,15974.0,517.0,729.5833333333333,0.0,51.49999999999999,763.0583333333333
2011-06-15,21041.0,17336.0,3763.0,13857.0,8675.0,504.0,203.0,,,42285.0,31082.0,13316.0,890.0,90.0,40.0,916.0
2011-06-16,35763.0,37565.0,8146.0,12427.0,12732.0,707.0,397.0,,,62870.0,28371.0,17409.0,1058.5,0.0,173.0,1170.95
2011-06-17,27791.0,26227.0,5403.0,13932.0,9321.0,660.0,263.0,,,49839.0,23276.0,22082.0,827.75,86.0,106.75,897.1375
2011-06-18,35561.0,50657.0,6968.0,14078.0,9064.0,573.0,393.0,,,54388.0,18549.0,622.0,937.5,0.0,209.5,1073.675
2011-06-19,22646.0,28001.0,4276.0,12696.0,8198.0,781.0,259.0,,,43299.0,22791.0,12376.0,840.5,61.5,71.75,887.1375
2011-06-20,24372.0,31448.0,7395.0,11175.0,11322.0,598.0,360.0,,,53816.0,18300.0,12300.0,820.0,0.0,82.0,873.3
2011-06-21,23204.0,40029.0,9388.0,9146.0,11231.0,573.0,331.0,,,59191.0,13338.0,459.0,730.75,0.0,92.5,790.875
2011-06-22,17593.0,20812.0,7568.0,7059.0,11405.0,525.0,317.0,,,47649.0,25127.0,7687.0,769.5,85.5,95.0,831.25
2011-06-23,34997.0,45501.0,10878.0,10529.0,11372.0,709.0,516.0,,,68295.0,26595.0,10496.0,1062.5,0.0,149.0,1159.35
